workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch
3361,246,2023-04-12 14:30:00,Strength,81.0,395.3,135.3,2.0,Yas Mall
3362,246,2023-07-17 08:45:00,Cardio,49.0,370.6,120.2,4.0,Marina Mall
3363,246,2023-04-15 12:45:00,Yoga,34.0,250.6,145.0,3.0,Marina Mall
3364,246,2023-02-19 12:30:00,Cardio,45.0,374.1,128.8,4.0,Corniche
3365,246,2024-01-08 06:15:00,Cardio,78.0,,87.5,5.0,Yas Mall
3366,246,2023-04-23 06:15:00,Yoga,41.0,210.4,127.8,1.0,Yas Mall
3367,246,2023-09-27 10:45:00,Class,64.0,430.8,154.9,3.0,Marina Mall
3368,246,2023-11-23 06:00:00,Cardio,62.0,509.6,150.0,3.0,Downtown
3369,246,2023-08-02 15:30:00,CARDIO,34.0,253.9,113.7,5.0,Corniche
3370,246,2023-12-15 07:30:00,Cardio,48.0,402.9,115.3,1.0,Yas Mall
3371,246,2023-10-19 11:00:00,Cardio,40.0,302.5,112.1,2.0,Yas Mall
3372,246,2023-06-21 17:30:00,Class,43.0,231.9,121.2,3.0,Downtown
3373,247,2024-01-05 21:45:00,Class,34.0,188.0,137.0,3.0,Marina Mall
3374,247,2023-12-28 18:45:00,Strength,47.0,300.8,141.0,5.0,Yas Mall
3375,247,2024-08-06 15:45:00,Cardio,46.0,340.6,112.8,1.0,Yas Mall
3376,247,2024-03-16 22:00:00,Strength,60.0,334.3,175.4,3.0,Downtown
3377,247,2024-10-14 08:45:00,strenght,67.0,436.3,117.2,4.0,Downtown
3378,247,2024-03-20 16:30:00,Strength,38.0,,118.5,5.0,Marina Mall
3379,247,2024-05-04 16:00:00,Cardio,200.0,1666.5,142.6,4.0,Downtown
3380,247,2024-08-11 08:15:00,Strength,86.0,505.1,135.6,3.0,Corniche
3381,247,2024-01-08 19:00:00,Cardio,47.0,382.6,118.9,4.0,Yas Mall
3382,247,2024-05-15 19:30:00,Cardio,42.0,264.1,114.0,5.0,Yas Mall
3383,247,2024-06-21 15:45:00,Strength,63.0,415.9,129.8,3.0,Downtown
3384,247,2024-05-09 15:45:00,Strength,57.0,291.9,131.5,3.0,Downtown
3385,247,2024-02-23 16:30:00,Cardio,60.0,434.2,119.9,5.0,Downtown
3386,248,2024-09-13 13:45:00,Yoga,56.0,262.6,136.3,4.0,Downtown
3387,248,2024-11-12 07:00:00,Strength,74.0,418.2,125.5,2.0,Downtown
3388,248,2024-04-02 08:15:00,Cardio,70.0,529.2,126.4,5.0,Yas Mall
3389,248,2024-06-20 11:45:00,Cardio,56.0,437.4,133.9,3.0,Downtown
3390,248,2024-05-27 17:30:00,Cardio,55.0,545.7,138.0,3.0,Marina Mall
3391,248,2024-07-08 10:30:00,Strength,64.0,415.9,160.5,4.0,Corniche
3392,248,2024-12-21 08:45:00,Strength,91.0,526.8,104.8,5.0,Corniche
3393,249,2023-08-11 11:00:00,Cardio,62.0,474.5,105.8,2.0,Yas Mall
3394,249,2023-05-16 08:00:00,Yoga,70.0,323.4,128.0,5.0,Corniche
3395,249,2023-07-31 06:00:00,Cardio,51.0,379.1,130.0,5.0,Yas Mall
3396,249,2023-07-11 09:45:00,Cardio,45.0,385.7,149.1,4.0,Marina Mall
3397,249,2023-02-10 10:00:00,Class,43.0,294.6,123.5,1.0,Yas Mall
3398,249,2023-05-10 07:45:00,Yoga,24.0,103.8,149.5,5.0,Marina Mall
3399,249,2023-08-14 22:00:00,Cardio,53.0,439.5,136.6,3.0,Corniche
3400,250,2024-07-16 11:45:00,CARDIO,65.0,576.5,108.9,1.0,Yas Mall
3401,250,2024-12-29 15:00:00,Class,65.0,377.3,149.7,5.0,Downtown
3402,250,2024-09-04 13:00:00,Strength,49.0,272.2,131.8,3.0,Yas Mall
3403,250,2024-03-12 11:45:00,Strength,42.0,239.3,118.6,4.0,Corniche
3404,250,2024-11-26 13:00:00,Yoga,54.0,264.4,98.1,4.0,Marina Mall
3405,250,2024-12-21 07:45:00,Cardio,66.0,514.3,144.0,,Marina Mall
3406,250,2024-03-05 10:00:00,Cardio,16.0,150.1,151.5,3.0,Downtown
3407,250,2024-06-05 08:00:00,Cardio,53.0,447.6,,2.0,Downtown
3408,250,2024-10-26 07:00:00,Cardio,65.0,525.2,131.2,4.0,Downtown
3409,250,2024-05-01 18:45:00,Strength,0.0,77.0,161.8,1.0,Marina Mall
3410,250,2024-11-15 17:00:00,Cardio,75.0,638.9,167.6,5.0,Downtown
3411,250,2024-12-26 11:45:00,Yoga,48.0,303.5,115.4,1.0,Corniche
3412,250,2024-04-21 14:45:00,Yoga,46.0,315.7,126.3,6.0,Corniche
3413,250,2024-07-19 10:30:00,Yoga,38.0,207.2,137.2,4.0,Marina Mall
3414,250,2024-11-05 16:00:00,Class,64.0,398.7,148.9,2.0,Downtown
3415,250,2024-09-13 14:15:00,Yoga,58.0,293.9,101.6,2.0,Downtown
3416,250,2024-07-23 13:15:00,Strength,50.0,362.3,143.1,3.0,Downtown
3417,250,2024-11-15 07:15:00,strenght,62.0,339.1,117.2,,Corniche
3418,250,2024-04-01 18:45:00,Cardio,61.0,439.1,116.9,4.0,Yas Mall
3419,251,2024-03-17 06:00:00,Strength,54.0,279.7,129.9,4.0,Marina Mall
3420,251,2024-11-20 19:15:00,Cardio,47.0,344.3,129.0,5.0,Marina Mall
3421,251,2024-10-04 19:45:00,Cardio,59.0,427.9,121.9,3.0,Yas Mall
3422,251,2024-07-19 14:30:00,Cardio,74.0,617.4,119.9,1.0,Downtown
3423,251,2024-04-12 07:00:00,Strength,57.0,336.9,130.0,3.0,Corniche
3424,251,2024-03-28 13:45:00,Strength,48.0,223.1,137.1,6.0,Corniche
3425,251,2024-12-03 16:30:00,Yoga,45.0,223.7,105.9,4.0,Yas Mall
3426,251,2024-12-18 16:30:00,Class,77.0,482.5,133.7,4.0,Corniche
3427,252,2024-12-21 07:30:00,Yoga,49.0,301.0,132.4,3.0,Yas Mall
3428,252,2024-12-05 20:15:00,Strength,58.0,323.6,126.5,0.0,Corniche
3429,252,2024-11-08 16:45:00,Strength,62.0,,123.8,1.0,Yas Mall
3430,252,2024-12-23 18:30:00,Strength,57.0,338.2,139.7,3.0,Downtown
3431,252,2024-11-14 10:45:00,Cardio,60.0,549.7,137.0,2.0,Yas Mall
3432,252,2024-05-11 12:00:00,Cardio,58.0,365.8,154.0,3.0,Corniche
3433,252,2024-09-09 15:15:00,Strength,66.0,377.2,115.1,4.0,Downtown
3434,252,2024-10-28 09:15:00,Strength,50.0,263.5,129.0,3.0,Corniche
3435,252,2024-06-14 15:30:00,Cardio,71.0,582.4,133.0,1.0,Corniche
3436,252,2024-11-30 15:00:00,Yoga,38.0,,124.5,5.0,Marina Mall
3437,252,2024-11-19 22:15:00,Cardio,60.0,552.4,,4.0,Downtown
3438,252,2024-11-03 18:30:00,Strength,37.0,233.3,145.9,3.0,Corniche
3439,252,2024-05-21 11:00:00,Yoga,70.0,448.8,146.9,1.0,Marina Mall
3440,252,2024-08-16 18:30:00,Cardio,47.0,324.2,143.7,1.0,Downtown
3441,252,2024-11-27 09:00:00,Strength,72.0,435.6,117.0,2.0,Downtown
3442,252,2024-12-24 18:30:00,Cardio,52.0,389.0,113.1,5.0,Yas Mall
3443,252,2024-08-02 09:45:00,Strength,80.0,443.7,137.8,6.0,Downtown
3444,253,2024-12-27 20:45:00,Strength,53.0,283.6,149.5,,Marina Mall
3445,253,2024-12-21 08:15:00,Class,25.0,94.9,133.8,2.0,Corniche
3446,253,2024-11-22 11:00:00,Strength,47.0,286.6,127.5,1.0,Downtown
3447,253,2024-12-16 13:30:00,Strength,77.0,464.0,107.9,1.0,Downtown
3448,253,2024-03-24 14:45:00,Cardio,34.0,338.4,124.4,1.0,Downtown
3449,253,2024-05-30 08:45:00,Cardio,54.0,367.4,109.2,5.0,Downtown
3450,253,2024-09-12 15:15:00,Strength,67.0,378.4,144.6,5.0,Yas Mall
3451,253,2024-08-20 21:00:00,strenght,46.0,264.1,127.5,3.0,Marina Mall
3452,253,2024-10-25 08:15:00,Cardio,42.0,355.8,141.9,5.0,Downtown
3453,253,2024-05-28 18:15:00,Cardio,55.0,451.4,132.1,5.0,Downtown
3454,253,2024-06-18 16:45:00,Cardio,38.0,238.4,137.1,5.0,Downtown
3455,253,2024-12-01 15:45:00,Strength,51.0,316.6,113.2,0.0,Downtown
3456,253,2024-07-31 22:00:00,Strength,29.0,153.5,137.2,4.0,Downtown
3457,254,2023-08-29 12:45:00,Cardio,58.0,486.0,129.1,3.0,Marina Mall
3458,254,2023-10-04 22:00:00,Class,82.0,541.5,113.4,4.0,Downtown
3459,254,2024-05-23 20:15:00,Strength,0.0,126.3,135.4,,Yas Mall
3460,254,2024-04-17 07:15:00,Strength,79.0,476.2,119.7,3.0,Corniche
3461,254,2024-05-15 12:00:00,Strength,79.0,464.2,123.7,3.0,Yas Mall
3462,254,2024-01-06 06:30:00,Strength,64.0,333.4,153.9,4.0,Downtown
3463,254,2023-11-06 15:30:00,Strength,45.0,238.8,100.2,3.0,Corniche
3464,254,2023-09-26 22:30:00,Cardio,43.0,376.5,129.3,3.0,Yas Mall
3465,254,2023-09-09 15:15:00,Yoga,54.0,393.7,160.8,3.0,Yas Mall
3466,254,2024-05-11 06:45:00,Strength,55.0,286.5,109.3,4.0,Marina Mall
3467,254,2023-09-28 18:00:00,Strength,55.0,,132.2,3.0,Yas Mall
3468,254,2024-03-27 15:30:00,Cardio,46.0,338.4,176.1,3.0,Marina Mall
3469,254,2024-04-26 10:30:00,Strength,85.0,556.7,143.0,1.0,Corniche
3470,254,2023-10-28 16:15:00,Strength,69.0,366.4,147.0,3.0,Corniche
3471,254,2023-11-11 10:45:00,Yoga,35.0,157.6,136.2,2.0,Yas Mall
3472,254,2024-02-04 20:00:00,Yoga,55.0,314.8,147.9,5.0,Marina Mall
3473,254,2023-07-20 15:15:00,Cardio,46.0,368.1,116.0,3.0,Yas Mall
3474,255,2024-07-08 10:15:00,Cardio,49.0,349.7,112.4,3.0,Corniche
3475,255,2023-12-28 22:30:00,Cardio,49.0,373.3,152.2,3.0,Downtown
3476,255,2024-03-25 19:30:00,Cardio,57.0,523.6,129.7,2.0,Corniche
3477,255,2024-08-25 11:30:00,Strength,56.0,375.2,126.3,3.0,Marina Mall
3478,255,2024-02-05 16:00:00,Cardio,61.0,521.1,126.6,6.0,Corniche
3479,255,2024-05-21 15:45:00,Cardio,49.0,424.1,135.4,2.0,Downtown
3480,255,2024-03-20 17:00:00,Cardio,46.0,400.5,115.5,3.0,Yas Mall
3481,255,2024-03-19 10:45:00,Cardio,55.0,418.5,112.9,,Yas Mall
3482,256,2024-02-06 16:30:00,Strength,48.0,313.4,127.4,3.0,Downtown
3483,256,2024-07-02 14:00:00,Cardio,200.0,1591.7,126.6,5.0,Yas Mall
3484,256,2024-01-11 11:30:00,Cardio,61.0,521.7,120.4,4.0,Corniche
3485,256,2024-05-22 12:00:00,Cardio,54.0,382.9,126.0,,Marina Mall
3486,256,2024-01-01 06:30:00,Strength,38.0,161.8,131.6,2.0,Downtown
3487,256,2024-06-26 17:00:00,Strength,69.0,399.9,128.5,2.0,Downtown
3488,256,2024-02-09 12:45:00,Yoga,,316.2,135.0,2.0,Marina Mall
3489,256,2024-05-20 11:15:00,Strength,45.0,256.7,136.2,5.0,Corniche
3490,256,2024-08-15 11:00:00,Yoga,49.0,264.8,133.5,4.0,Corniche
3491,256,2024-06-05 20:45:00,Cardio,54.0,418.6,120.5,4.0,Marina Mall
3492,256,2024-09-10 06:30:00,Strength,200.0,1170.5,149.7,2.0,Corniche
3493,256,2024-05-10 19:00:00,Yoga,53.0,307.8,142.9,4.0,Marina Mall
3494,256,2024-05-07 17:45:00,Strength,74.0,481.7,156.8,2.0,Corniche
3495,256,2024-07-04 20:00:00,Cardio,65.0,489.1,156.9,3.0,Downtown
3496,256,2024-01-23 14:45:00,Strength,84.0,528.4,142.6,5.0,Marina Mall
3497,256,2024-11-22 08:30:00,Yoga,0.0,-31.6,144.5,4.0,Yas Mall
3498,256,2024-04-11 13:00:00,Strength,63.0,400.7,131.5,,Corniche
3499,256,2024-02-11 16:00:00,Cardio,56.0,440.2,112.0,1.0,Marina Mall
3500,257,2024-09-14 15:30:00,Strength,23.0,189.2,125.4,3.0,Corniche
3501,257,2024-10-01 21:45:00,Yoga,69.0,377.2,119.5,3.0,Corniche
3502,257,2024-07-20 08:15:00,strenght,60.0,340.0,159.7,2.0,Marina Mall
3503,257,2024-08-14 21:45:00,Strength,61.0,371.5,145.9,2.0,Corniche
3504,257,2024-05-22 11:15:00,cardio,73.0,578.1,120.0,2.0,Marina Mall
3505,257,2024-09-26 15:30:00,Yoga,71.0,434.4,140.2,4.0,Yas Mall
3506,257,2024-12-25 17:00:00,Strength,,241.0,128.8,3.0,Downtown
3507,257,2024-05-16 14:00:00,Strength,,319.6,131.4,3.0,Corniche
3508,257,2024-09-08 22:30:00,Cardio,68.0,554.3,124.2,3.0,Corniche
3509,257,2024-10-27 06:45:00,Strength,45.0,290.4,138.5,0.0,Marina Mall
3510,257,2024-11-29 16:30:00,Cardio,58.0,469.8,124.4,4.0,Marina Mall
3511,257,2024-10-07 15:30:00,Cardio,54.0,392.9,122.3,3.0,Downtown
3512,257,2024-10-08 15:15:00,Strength,53.0,299.0,114.5,6.0,Downtown
3513,257,2024-12-30 08:30:00,Yoga,47.0,272.7,139.3,3.0,Corniche
3514,257,2024-07-21 22:15:00,Class,78.0,416.4,110.5,2.0,Downtown
3515,257,2024-12-26 12:45:00,Cardio,49.0,361.0,128.5,3.0,Yas Mall
3516,257,2024-11-10 11:30:00,Cardio,60.0,492.1,136.1,2.0,Yas Mall
3517,257,2024-06-18 09:30:00,Cardio,35.0,274.5,118.2,,Corniche
3518,258,2023-09-25 13:15:00,Cardio,32.0,209.6,120.7,3.0,Corniche
3519,258,2023-09-30 20:00:00,Cardio,65.0,633.0,120.5,3.0,Marina Mall
3520,258,2023-09-06 20:15:00,Strength,49.0,281.3,157.7,1.0,Downtown
3521,258,2024-01-04 17:15:00,Strength,60.0,314.1,90.0,3.0,Corniche
3522,258,2023-12-05 10:30:00,Class,60.0,387.7,154.1,3.0,Downtown
3523,258,2023-05-13 19:15:00,Cardio,26.0,197.4,125.3,2.0,Yas Mall
3524,258,2024-03-27 18:15:00,Cardio,31.0,167.2,127.1,3.0,Corniche
3525,258,2023-10-24 15:30:00,Strength,59.0,331.1,150.7,4.0,Corniche
3526,258,2024-02-29 19:30:00,Cardio,70.0,591.6,134.3,1.0,Yas Mall
3527,258,2023-08-29 16:15:00,Cardio,55.0,397.9,124.3,3.0,Downtown
3528,258,2023-09-02 10:15:00,Strength,71.0,410.5,127.6,2.0,Yas Mall
3529,259,2023-10-30 10:00:00,Class,0.0,12.9,127.7,3.0,Yas Mall
3530,259,2024-05-26 11:30:00,Strength,59.0,362.3,139.6,5.0,Marina Mall
3531,259,2023-10-06 15:15:00,Cardio,44.0,337.1,140.8,5.0,Corniche
3532,259,2024-06-12 21:30:00,Cardio,56.0,451.3,121.0,4.0,Yas Mall
3533,259,2023-08-29 15:00:00,Yoga,60.0,446.2,,4.0,Corniche
3534,259,2023-11-21 18:15:00,Strength,45.0,293.0,131.2,5.0,Yas Mall
3535,259,2024-02-26 15:00:00,Strength,56.0,340.4,120.6,3.0,Marina Mall
3536,259,2023-10-22 13:30:00,cardio,45.0,393.6,147.2,4.0,Downtown
3537,259,2024-07-15 16:30:00,Strength,75.0,502.9,121.1,4.0,Downtown
3538,259,2024-04-19 21:30:00,Yoga,28.0,139.9,116.4,1.0,Yas Mall
3539,260,2023-06-26 15:00:00,Yoga,53.0,289.4,131.7,5.0,Corniche
3540,260,2023-10-08 14:45:00,Cardio,68.0,552.2,150.3,2.0,Marina Mall
3541,260,2023-04-07 21:15:00,Cardio,69.0,573.8,121.4,4.0,Corniche
3542,260,2023-11-02 11:00:00,Strength,32.0,196.2,129.4,4.0,Yas Mall
3543,260,2023-09-12 18:45:00,Cardio,31.0,228.3,123.9,3.0,Corniche
3544,260,2023-11-26 12:00:00,Strength,58.0,457.9,122.6,4.0,Marina Mall
3545,260,2023-06-13 14:00:00,Class,61.0,306.1,,3.0,Yas Mall
3546,260,2023-02-28 06:00:00,Cardio,60.0,478.7,117.7,1.0,Yas Mall
3547,261,2024-09-16 17:15:00,Cardio,16.0,184.1,142.6,3.0,Marina Mall
3548,261,2023-12-13 22:45:00,Strength,34.0,291.9,131.1,2.0,Marina Mall
3549,261,2024-09-18 15:15:00,strenght,63.0,432.0,138.5,3.0,Marina Mall
3550,261,2023-12-14 14:30:00,Strength,59.0,360.3,130.1,2.0,Yas Mall
3551,261,2024-08-17 15:00:00,Strength,73.0,473.3,123.4,2.0,Marina Mall
3552,261,2023-11-02 13:45:00,Cardio,32.0,228.0,118.1,5.0,Corniche
3553,261,2023-11-01 09:30:00,Cardio,42.0,287.4,132.6,4.0,Downtown
3554,261,2023-12-05 20:15:00,Yoga,60.0,357.7,141.4,2.0,Downtown
3555,261,2024-05-21 08:15:00,Cardio,51.0,357.6,129.9,4.0,Marina Mall
3556,261,2024-02-23 06:30:00,Cardio,53.0,376.4,,4.0,Corniche
3557,261,2024-04-25 13:00:00,Yoga,68.0,356.6,132.1,3.0,Marina Mall
3558,261,2024-07-30 06:45:00,Strength,73.0,427.7,98.6,3.0,Corniche
3559,261,2023-12-11 19:30:00,Strength,58.0,338.9,151.8,5.0,Corniche
3560,261,2023-12-03 18:15:00,Cardio,55.0,432.0,161.3,4.0,Yas Mall
3561,261,2024-07-23 13:15:00,Cardio,53.0,489.4,153.3,4.0,Downtown
3562,261,2023-10-23 07:45:00,Yoga,200.0,1231.6,127.4,2.0,Downtown
3563,261,2024-07-09 20:15:00,Class,,253.3,151.1,5.0,Corniche
3564,262,2024-04-17 10:45:00,Strength,48.0,238.4,133.7,3.0,Yas Mall
3565,262,2024-03-07 06:15:00,Strength,61.0,417.7,103.5,4.0,Downtown
3566,262,2023-11-15 13:00:00,cardio,51.0,417.4,144.8,3.0,Yas Mall
3567,262,2024-01-16 17:00:00,Cardio,62.0,507.2,126.8,4.0,Downtown
3568,262,2024-07-26 22:45:00,Yoga,38.0,302.5,114.9,5.0,Corniche
3569,262,2023-09-08 10:15:00,Strength,76.0,444.4,111.2,3.0,Downtown
3570,262,2024-04-22 11:45:00,Cardio,48.0,436.9,99.1,5.0,Yas Mall
3571,262,2024-05-03 19:45:00,Cardio,51.0,371.3,120.0,2.0,Downtown
3572,262,2023-09-25 09:15:00,Strength,47.0,377.7,164.4,3.0,Marina Mall
3573,262,2024-05-03 10:00:00,Cardio,41.0,326.4,128.1,3.0,Downtown
3574,262,2023-10-23 11:30:00,Cardio,42.0,245.0,156.9,,Marina Mall
3575,262,2024-05-29 09:30:00,Class,200.0,1131.0,147.5,1.0,Marina Mall
3576,262,2023-10-08 18:30:00,Yoga,67.0,370.2,106.7,4.0,Corniche
3577,262,2024-06-02 12:15:00,Cardio,37.0,249.2,137.1,3.0,Downtown
3578,262,2024-04-12 11:00:00,Strength,51.0,280.3,106.3,2.0,Marina Mall
3579,263,2024-12-29 08:30:00,Cardio,50.0,391.2,110.4,5.0,Downtown
3580,263,2024-11-13 21:30:00,Cardio,59.0,486.7,132.2,4.0,Downtown
3581,263,2024-07-06 21:15:00,Strength,51.0,350.5,117.8,3.0,Yas Mall
3582,263,2024-11-20 12:15:00,Cardio,,563.8,134.4,3.0,Marina Mall
3583,263,2024-07-08 09:30:00,Strength,,375.9,145.7,3.0,Downtown
3584,263,2024-07-07 07:00:00,Class,23.0,157.1,113.6,2.0,Yas Mall
3585,263,2024-11-06 11:15:00,Cardio,64.0,522.8,135.5,5.0,Yas Mall
3586,263,2024-04-17 11:45:00,Cardio,55.0,447.2,142.8,5.0,Corniche
3587,264,2024-09-29 20:15:00,Cardio,69.0,554.3,142.0,1.0,Corniche
3588,264,2024-07-24 08:15:00,Cardio,48.0,424.8,126.5,4.0,Corniche
3589,264,2024-03-31 16:15:00,Cardio,77.0,641.7,136.3,5.0,Marina Mall
3590,264,2024-10-12 21:15:00,Class,64.0,382.9,122.2,5.0,Yas Mall
3591,264,2024-08-08 08:30:00,Yoga,22.0,58.5,131.7,4.0,Yas Mall
3592,264,2023-10-18 19:30:00,Cardio,81.0,623.3,138.7,2.0,Downtown
3593,264,2024-03-05 15:45:00,Yoga,49.0,272.4,96.7,2.0,Corniche
3594,264,2024-06-19 07:45:00,Cardio,69.0,529.0,109.0,4.0,Corniche
3595,264,2024-08-23 09:30:00,Cardio,57.0,441.6,122.5,4.0,Downtown
3596,264,2023-11-24 10:15:00,Cardio,68.0,560.6,142.6,4.0,Corniche
3597,265,2024-03-27 19:00:00,Strength,37.0,246.2,144.0,1.0,Corniche
3598,265,2023-12-13 09:45:00,Cardio,55.0,396.3,122.2,4.0,Corniche
3599,265,2024-02-14 20:00:00,Strength,46.0,225.9,136.5,1.0,Marina Mall
3600,265,2023-12-24 08:30:00,Cardio,61.0,509.8,134.4,1.0,Marina Mall
3601,265,2024-02-24 06:30:00,Strength,62.0,322.6,141.2,5.0,Marina Mall
3602,265,2023-12-04 14:45:00,Yoga,65.0,405.9,123.7,4.0,Downtown
3603,265,2023-10-20 19:15:00,Class,27.0,138.6,116.5,5.0,Downtown
3604,265,2024-04-12 15:00:00,Yoga,56.0,362.4,,3.0,Marina Mall
3605,265,2023-11-10 19:45:00,Strength,45.0,228.9,117.8,4.0,Downtown
3606,265,2023-09-08 10:15:00,Cardio,65.0,494.9,143.6,3.0,Downtown
3607,266,2023-11-15 19:30:00,Cardio,53.0,400.1,108.0,1.0,Yas Mall
3608,266,2023-07-10 16:00:00,Cardio,53.0,415.1,133.2,2.0,Yas Mall
3609,266,2023-11-19 16:15:00,Cardio,48.0,373.4,131.1,3.0,Marina Mall
3610,266,2023-10-13 14:15:00,Cardio,57.0,400.1,109.4,4.0,Marina Mall
3611,266,2023-12-07 06:45:00,Cardio,29.0,262.9,155.2,3.0,Yas Mall
3612,266,2023-07-28 15:00:00,Cardio,60.0,551.8,133.1,1.0,Corniche
3613,267,2024-10-13 15:30:00,Strength,53.0,,145.1,3.0,Downtown
3614,267,2024-03-22 08:00:00,Cardio,54.0,441.9,128.5,5.0,Marina Mall
3615,267,2024-01-04 10:00:00,Cardio,34.0,287.0,147.7,2.0,Marina Mall
3616,267,2024-07-31 13:45:00,Cardio,48.0,429.8,146.7,3.0,Downtown
3617,268,2024-04-04 08:30:00,Strength,61.0,307.9,122.9,3.0,Corniche
3618,268,2024-10-25 12:00:00,Strength,200.0,1172.1,128.2,4.0,Marina Mall
3619,268,2024-08-07 14:30:00,Cardio,55.0,351.6,109.9,0.0,Yas Mall
3620,268,2024-04-15 13:30:00,Strength,61.0,392.8,124.6,3.0,Marina Mall
3621,268,2024-03-26 18:15:00,Cardio,51.0,388.7,149.8,4.0,Yas Mall
3622,268,2024-12-12 21:00:00,Class,49.0,236.8,144.0,4.0,Yas Mall
3623,268,2024-09-09 14:30:00,Yoga,78.0,459.4,115.2,2.0,Downtown
3624,268,2024-12-22 20:00:00,Class,62.0,392.0,,3.0,Corniche
3625,268,2024-11-07 19:45:00,Cardio,63.0,522.5,151.2,,Corniche
3626,268,2024-10-30 18:30:00,cardio,66.0,555.8,136.0,1.0,Corniche
3627,268,2024-10-08 10:15:00,Strength,66.0,423.9,127.7,2.0,Corniche
3628,269,2024-06-14 14:00:00,Yoga,49.0,278.5,139.0,3.0,Yas Mall
3629,269,2024-06-21 19:00:00,Cardio,36.0,,139.5,3.0,Yas Mall
3630,269,2024-05-02 19:30:00,Class,43.0,194.9,143.8,1.0,Marina Mall
3631,269,2023-08-18 11:45:00,Cardio,45.0,323.9,116.2,3.0,Marina Mall
3632,269,2023-11-03 18:15:00,Class,,458.4,162.5,5.0,Yas Mall
3633,269,2024-06-29 07:00:00,Yoga,67.0,342.9,103.6,3.0,Downtown
3634,269,2024-03-01 13:30:00,Class,68.0,410.9,139.7,2.0,Corniche
3635,269,2024-06-30 07:45:00,Strength,47.0,248.2,127.2,6.0,Yas Mall
3636,269,2023-09-02 16:15:00,Cardio,43.0,380.9,123.1,5.0,Marina Mall
3637,269,2024-05-27 07:15:00,Class,0.0,-9.6,106.9,1.0,Yas Mall
3638,269,2024-01-30 17:00:00,Class,54.0,347.7,149.8,3.0,Marina Mall
3639,269,2024-03-13 22:15:00,Strength,46.0,274.4,128.6,3.0,Marina Mall
3640,269,2024-05-11 06:45:00,strenght,60.0,459.4,122.8,4.0,Downtown
3641,269,2024-05-05 15:00:00,Strength,59.0,312.2,107.7,3.0,Downtown
3642,269,2024-01-02 15:30:00,Cardio,50.0,383.5,105.1,5.0,Corniche
3643,269,2023-09-29 07:15:00,Yoga,57.0,280.0,127.4,2.0,Downtown
3644,269,2024-02-05 15:30:00,Strength,21.0,150.5,136.1,3.0,Downtown
3645,269,2024-03-23 22:45:00,Class,31.0,220.2,141.4,3.0,Downtown
3646,269,2024-04-14 19:45:00,Cardio,94.0,785.2,105.6,5.0,Yas Mall
3647,270,2024-08-23 14:45:00,CARDIO,37.0,342.2,155.8,5.0,Corniche
3648,270,2024-10-08 18:00:00,Cardio,28.0,141.4,112.2,2.0,Marina Mall
3649,270,2024-10-01 21:45:00,Cardio,50.0,418.7,,3.0,Yas Mall
3650,270,2024-12-28 15:45:00,Cardio,58.0,456.8,136.9,4.0,Corniche
3651,270,2024-12-01 12:00:00,Strength,36.0,229.7,143.6,3.0,Marina Mall
3652,270,2024-07-21 09:00:00,Strength,59.0,373.1,161.1,4.0,Marina Mall
3653,270,2024-08-05 21:00:00,Strength,50.0,234.1,117.9,3.0,Corniche
3654,270,2024-12-09 18:45:00,Cardio,54.0,440.9,132.8,4.0,Marina Mall
3655,270,2024-12-23 22:15:00,Cardio,32.0,226.4,134.4,1.0,Marina Mall
3656,270,2024-12-10 18:15:00,Cardio,41.0,270.9,121.8,3.0,Yas Mall
3657,270,2024-12-12 06:30:00,Cardio,45.0,330.3,116.0,5.0,Downtown
3658,271,2023-08-31 21:15:00,Cardio,41.0,300.7,125.0,2.0,Marina Mall
3659,271,2023-09-02 20:15:00,Yoga,67.0,309.4,,4.0,Downtown
3660,271,2024-02-04 07:30:00,Cardio,60.0,447.3,133.1,3.0,Downtown
3661,271,2023-12-09 16:00:00,Cardio,55.0,404.5,109.0,3.0,Corniche
3662,271,2024-01-14 09:00:00,Cardio,55.0,415.7,152.0,1.0,Downtown
3663,271,2023-10-06 06:45:00,Strength,47.0,252.3,126.7,5.0,Downtown
3664,271,2024-03-30 08:30:00,Cardio,49.0,361.8,146.8,3.0,Downtown
3665,271,2024-08-04 08:45:00,Yoga,58.0,324.2,127.6,3.0,Yas Mall
3666,271,2023-09-13 10:30:00,Yoga,65.0,363.1,142.7,5.0,Corniche
3667,271,2024-04-11 08:15:00,Cardio,42.0,362.5,134.5,5.0,Downtown
3668,271,2024-05-23 19:45:00,Cardio,79.0,584.3,129.7,5.0,Yas Mall
3669,271,2023-11-27 13:00:00,Cardio,59.0,474.5,119.5,4.0,Marina Mall
3670,271,2024-04-04 10:00:00,Cardio,37.0,286.0,169.3,3.0,Corniche
3671,271,2023-09-28 10:45:00,Cardio,30.0,208.2,124.1,4.0,Downtown
3672,272,2024-05-31 15:30:00,Class,58.0,350.0,118.5,3.0,Marina Mall
3673,272,2024-06-23 09:30:00,strenght,36.0,197.1,140.3,5.0,Downtown
3674,272,2024-04-23 21:00:00,Yoga,63.0,375.7,135.0,4.0,Downtown
3675,272,2024-10-31 09:00:00,Strength,69.0,428.6,148.9,6.0,Marina Mall
